model,variable,name,yaml
NorESM2-MM,"['co3satarag', 'tsl', 'wmo', 'dissicnat', 'tasmax', 'hurs', 'cVeg', 'calc', 'mrros', 'epcalc100', 'sf6', 'rsutcsaf', 'evs', 'rsdt', 'thkcello', 'sisnmass', 'sithick', 'no3', 'co3', 'gpp', 'bfe', 'co3satcalc', 'zg', 'siarean', 'zo2min', 'dfeos', 'fgo2', 'rsut', 'cfc12global', 'msftmz', 'intpoc', 'huss', 'dissic', 'cSoil', 'masscello', 'spco2nat', 'zostoga', 'wo', 'dissoc', 'prra', 'bsi', 'hur', 'ta850', 'si', 'po4os', 'od550aer', 'sivols', 'evspsblveg', 'detoc', 'lai', 'psl', 'ficeberg', 'basin', 'cfc11', 'co2', 'rlds', 'pbo', 'sitimefrac', 'frfe', 'simass', 'soga', 'areacella', 'talknat', 'prsn', 'cfc11global', 'lwp', 'rsutcs', 'no3os', 'fgco2nat', 'fsitherm', 'sfcWind', 'siu', 'sios', 'tasmin', 'siextentn', 'evspsblsoi', 'sispeed', 'rlus', 'dpco2', 'phnat', 'cLitter', 'clivi', 'mrsol', 'tosga', 'spco2', 'frn', 'zos', 'tran', 'talk', 'zoocos', 'pp', 'o2sat', 'wfo', 'sftof', 'cli', 'phnatos', 'clt', 'rsds', 'volo', 'hus', 'so', 'sivoln', 'rsntds', 'prveg', 'tauuo', 'n2oglobal', 'pr', 'sisnconc', 'hfds', 'ph', 'mlotst', 'froc', 'tauvo', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'epfe100', 'rsdscs', 'sitemptop', 'clw', 'umo', 'ccb', 'epsi100', 'mmrss', 'sftlf', 'ua', 'thetao', 'ppos', 'hfss', 'mmrdust', 'mmrso4', 'co3nat', 'rtmt', 'rsutaf', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'vmo', 'rlutcsaf', 'o3', 'cl', 'vsf', 'hfbasin', 'rlutaf', 'tas', 'fgco2', 'dfe', 'mmrbc', 'fric', 'siconc', 'o2', 'orog', 'chl', 'sivol', 'epc100', 'ch4global', 'epp100', 'rsus', 'phos', 'tauv', 'phyc', 'sisnthick', 'cfc12', 'rsuscs', 'thetaoga', 'chlos', 'intpp', 'wap', 'hfls', 'rlut', 'areacello', 'deptho', 'mmroa', 'clwvi', 'volcello', 'prw', 'epn100', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'o2min', 'co2mass', 'po4', 'rlutcs', 'hfx', 'zooc', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
ACCESS-CM2,"['tsl', 'wmo', 'pfull', 'sndmasssnf', 'vegFrac', 'tasmax', 'hurs', 'mrros', 'bigthetaoga', 'evs', 'rsdt', 'thkcello', 'ocontemptend', 'sisnmass', 'sithick', 'fracLut', 'zg', 'rsut', 'msftmz', 'huss', 'phalf', 'masscello', 'difvho', 'sfcWindmax', 'zostoga', 'ocontemppmdiff', 'prra', 'hur', 'od550aer', 'ocontemppsmadvect', 'psl', 'basin', 'rlds', 'grassFrac', 'pbo', 'ocontemprmadvect', 'rsdoabsorb', 'areacella', 'soga', 'simass', 'prsn', 'hursmax', 'bigthetao', 'rsutcs', 'msftmrho', 'fsitherm', 'sfcWind', 'siu', 'osaltpadvect', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'agessc', 'mrsol', 'tosga', 'osaltpsmadvect', 'zos', 'obvfsq', 'wfo', 'vas', 'sftof', 'cli', 'clt', 'rsds', 'volo', 'hus', 'so', 'rsntds', 'siconca', 'uas', 'tauuo', 'pr', 'sisnconc', 'hfds', 'mlotst', 'treeFrac', 'tauvo', 'vo', 'va', 'uo', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'clw', 'umo', 'shrubFrac', 'sftlf', 'ua', 'thetao', 'osaltrmadvect', 'ocontemppadvect', 'hfss', 'rtmt', 'cropFrac', 'tauu', 'ta', 'mrro', 'msftbarot', 'baresoilFrac', 'tos', 'osaltdiff', 'vmo', 'snw', 'zfull', 'sftgif', 'cl', 'tas', 'ocontempdiff', 'osaltpmdiff', 'siconc', 'orog', 'sivol', 'rsus', 'tauv', 'sisnthick', 'rsuscs', 'thetaoga', 'hursmin', 'wap', 'hfls', 'deptho', 'areacello', 'rlut', 'volcello', 'prw', 'rlntds', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'osalttend', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
ACCESS-ESM1-5,"['dissicnat', 'wmo', 'pfull', 'tsl', 'sndmasssnf', 'vegFrac', 'tasmax', 'cVeg', 'hurs', 'mrros', 'bigthetaoga', 'evs', 'rsdt', 'thkcello', 'gpp', 'sithick', 'no3', 'sisnmass', 'fracLut', 'zg', 'dfeos', 'fgo2', 'rsut', 'msftmz', 'huss', 'eparag100', 'dissic', 'phalf', 'masscello', 'cSoil', 'spco2nat', 'sfcWindmax', 'zostoga', 'dissicnatos', 'prra', 'arag', 'hur', 'po4os', 'lai', 'detoc', 'psl', 'basin', 'rlds', 'grassFrac', 'pbo', 'areacella', 'soga', 'simass', 'prsn', 'hursmax', 'bigthetao', 'rsutcs', 'no3os', 'msftmrho', 'fgco2nat', 'fsitherm', 'sfcWind', 'vegHeight', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'cLitter', 'clivi', 'agessc', 'mrsol', 'tosga', 'spco2', 'zos', 'talk', 'obvfsq', 'wfo', 'vas', 'sftof', 'clt', 'rsds', 'volo', 'hus', 'so', 'rsntds', 'siconca', 'uas', 'tauuo', 'pr', 'sisnconc', 'hfds', 'mlotst', 'treeFrac', 'tauvo', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'phycos', 'rsdscs', 'umo', 'shrubFrac', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'sbl', 'cropFrac', 'tauu', 'ta', 'mrro', 'msftbarot', 'baresoilFrac', 'tos', 'vmo', 'snw', 'zfull', 'sftgif', 'cProduct', 'tas', 'dfe', 'fgco2', 'siconc', 'o2', 'orog', 'chl', 'sivol', 'epc100', 'rsus', 'tauv', 'rldscs', 'sisnthick', 'rsuscs', 'thetaoga', 'chlos', 'hursmin', 'intpp', 'wap', 'hfls', 'rlut', 'deptho', 'areacello', 'volcello', 'prw', 'rlntds', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'po4', 'zooc', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CESM2-FV2,"['co3satarag', 'sndmasssnf', 'dissicnat', 'tsl', 'vegFrac', 'expc', 'phydiat', 'hurs', 'fbddtdisi', 'cVeg', 'calc', 'cltc', 'phydiazos', 'sf6', 'epcalc100', 'pbsi', 'mrros', 'remoc', 'chldiat', 'dcalc', 'expsi', 'evs', 'prc', 'co3', 'sithick', 'no3', 'gpp', 'fracLut', 'zg', 'siarean', 'ci', 'co3satcalc', 'dfeos', 'cfc12global', 'rsut', 'msftmz', 'tasminCrop', 'limirrdiat', 'huss', 'dissic', 'cSoil', 'wo', 'dissicnatos', 'dissoc', 'bddtdic', 'dissocos', 'limirrpico', 'po4os', 'hur', 'od550aer', 'si', 'ta850', 'sivols', 'evspsblveg', 'lai', 'psl', 'tntrs', 'bddtdife', 'cfc11', 'rsdo', 'co2', 'rlds', 'grassFrac', 'tntrscs', 'rsdoabsorb', 'areacella', 'sitimefrac', 'simass', 'talknat', 'fddtdic', 'frfe', 'prsn', 'soga', 'cfc11global', 'chldiatos', 'expp', 'tntrl', 'msftmzsmpa', 'slthick', 'phydiaz', 'rsutcs', 'no3os', 'intdoc', 'fgco2nat', 'pbfe', 'chldiaz', 'fddtdisi', 'sfcWind', 'phyp', 'siu', 'osaltpadvect', 'sios', 'siextentn', 'evspsblsoi', 'phypico', 'sispeed', 'opottempdiff', 'rlus', 'bddtdin', 'limirrdiaz', 'dpco2', 'nh4os', 'cLitter', 'clivi', 'agessc', 'mrsol', 'tosga', 'bddtdip', 'expcalc', 'fbddtalk', 'topg', 'osaltpsmadvect', 'ocfriver', 'spco2abio', 'intpppico', 'spco2', 'frn', 'fbddtdife', 'zos', 'tran', 'talk', 'zoocos', 'pp', 'phyfe', 'vsfsit', 'cli', 'sftof', 'phnatos', 'phydiatos', 'clt', 'rsds', 'phycos', 'hus', 'so', 'sivoln', 'siconca', 'rsntds', 'sfdsi', 'prveg', 'tauuo', 'n2oglobal', 'pr', 'hfds', 'bddtalk', 'cSoilLut', 'ph', 'icfriver', 'mlotst', 'froc', 'nh4', 'chlpico', 'treeFrac', 'tauvo', 'va', 'vo', 'uo', 'npp', 'zsatarag', 'sosga', 'sos', 'fddtdin', 'fddtdip', 'fbddtdin', 'epfe100', 'mrsos', 'rsdscs', 'expfe', 'sitemptop', 'hfgeoubed', 'pcalc', 'intppdiat', 'clw', 'shrubFrac', 'intdic', 'epsi100', 'pnitrate', 'dpco2nat', 'sftlf', 'bddtdisi', 'ua', 'thetao', 'osaltrmadvect', 'ppos', 'hfss', 'fg14co2abio', 'rtmt', 'sbl', 'residualFrac', 'cropFrac', 'tauu', 'fddtdife', 'ta', 'mrro', 'msftbarot', 'baresoilFrac', 'tos', 'osaltdiff', 'phyn', 'tntrlcs', 'lithk', 'dissicabio', 'fediss', 'fescav', 'cLitterLut', 'o3', 'sftgif', 'cl', 'cProduct', 'vsf', 'physi', 'tas', 'dfe', 'fgco2', 'opottempmint', 'fric', 'opottemppsmadvect', 'siconc', 'graz', 'orog', 'osaltpmdiff', 'chl', 'diftrblo', 'sivol', 'fbddtdip', 'intppdiaz', 'fsfe', 'epc100', 'somint', 'ch4global', 'dissi14cabio', 'rsus', 'epp100', 'utendogw', 'phos', 'fgco2abio', 'ksat', 'tauv', 'rldscs', 'sisnthick', 'phyc', 'opottemppadvect', 'fddtalk', 'cfc12', 'rsuscs', 'chldiazos', 'thetaoga', 'dpco2abio', 'chlos', 'intpp', 'wap', 'msftmzmpa', 'hfls', 'opottemptend', 'cVegLut', 'rlut', 'areacello', 'deptho', 'siareas', 'clwvi', 'volcello', 'phabioos', 'diftrelo', 'cod', 'prw', 'epn100', 'siv', 'rlntds', 'ts', 'ps', 'expn', 'mrso', 'evspsbl', 'tntogw', 'tntmp', 'opottemprmadvect', 'fbddtdic', 'opottemppmdiff', 'co2mass', 'rlutcs', 'po4', 'tasmaxCrop', 'zooc', 'osalttend', 'fsn', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GISS-E2-2-G,"['sndmasssnf', 'wmo', 'tasmax', 'hurs', 'mrros', 'evs', 'prc', 'gpp', 'sithick', 'zg', 'rsut', 'msftmz', 'huss', 'masscello', 'zostoga', 'wo', 'prra', 'hur', 'evspsblveg', 'lai', 'ficeberg', 'psl', 'rlds', 'pbo', 'sitimefrac', 'simass', 'prsn', 'rsutcs', 'fsitherm', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'mrsol', 'epfz', 'zos', 'tran', 'ttop', 'wfo', 'vsfsit', 'vas', 'cli', 'clt', 'rsds', 'hus', 'so', 'siconca', 'uas', 'prveg', 'pr', 'hfds', 'simpconc', 'mlotst', 'msftyzmpa', 'va', 'vo', 'uo', 'sos', 'mrsos', 'vtem', 'rsdscs', 'sitemptop', 'clw', 'umo', 'ua', 'thetao', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'vmo', 'cl', 'hfbasin', 'tas', 'sivol', 'rsus', 'tauv', 'rldscs', 'rsuscs', 'wap', 'hfls', 'rlut', 'clwvi', 'prw', 'cod', 'siv', 'simpmass', 'epfy', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CESM2-WACCM-FV2,"['co3satarag', 'sndmasssnf', 'dissicnat', 'tsl', 'vegFrac', 'expc', 'phydiat', 'hurs', 'cVeg', 'fbddtdisi', 'calc', 'phydiazos', 'cltc', 'sf6', 'pbsi', 'epcalc100', 'mrros', 'remoc', 'chldiat', 'dcalc', 'expsi', 'evs', 'rsdt', 'co3', 'sithick', 'no3', 'gpp', 'fracLut', 'co3satcalc', 'siarean', 'ci', 'zg', 'dfeos', 'cfc12global', 'rsut', 'limirrdiat', 'msftmz', 'tasminCrop', 'huss', 'dissic', 'cSoil', 'wo', 'dissicnatos', 'dissoc', 'bddtdic', 'dissocos', 'limirrpico', 'ch4', 'po4os', 'hur', 'od550aer', 'si', 'ta850', 'sivols', 'evspsblveg', 'lai', 'tntrs', 'psl', 'bddtdife', 'cfc11', 'rsdo', 'co2', 'rlds', 'grassFrac', 'rsdoabsorb', 'tntrscs', 'sitimefrac', 'areacella', 'simass', 'talknat', 'soga', 'tntnogw', 'prsn', 'fddtdic', 'frfe', 'cfc11global', 'lwp', 'chldiatos', 'expp', 'slthick', 'tntrl', 'msftmzsmpa', 'phydiaz', 'rsutcs', 'no3os', 'intdoc', 'mrsos', 'fgco2nat', 'pbfe', 'chldiaz', 'fddtdisi', 'sfcWind', 'phyp', 'siu', 'osaltpadvect', 'sios', 'opottempdiff', 'siextentn', 'phypico', 'sispeed', 'bddtdin', 'rlus', 'evspsblsoi', 'limirrdiaz', 'dpco2', 'nh4os', 'cLitter', 'clivi', 'agessc', 'mrsol', 'tosga', 'bddtdip', 'expcalc', 'fbddtalk', 'osaltpsmadvect', 'topg', 'ocfriver', 'intpppico', 'spco2', 'frn', 'fbddtdife', 'zos', 'tran', 'talk', 'zoocos', 'pp', 'phyfe', 'vsfsit', 'cli', 'sftof', 'phnatos', 'phydiatos', 'clt', 'rsds', 'hus', 'so', 'sivoln', 'siconca', 'rsntds', 'prveg', 'sfdsi', 'tauuo', 'n2oglobal', 'pr', 'n2o', 'hfds', 'bddtalk', 'cSoilLut', 'ph', 'icfriver', 'mlotst', 'froc', 'nh4', 'chlpico', 'treeFrac', 'tauvo', 'vo', 'va', 'uo', 'npp', 'zsatarag', 'sosga', 'sos', 'fddtdin', 'epfe100', 'fbddtdin', 'fddtdip', 'phycos', 'expfe', 'rsdscs', 'pcalc', 'sitemptop', 'hfgeoubed', 'intppdiat', 'clw', 'shrubFrac', 'intdic', 'epsi100', 'pnitrate', 'dpco2nat', 'sftlf', 'bddtdisi', 'ua', 'thetao', 'osaltrmadvect', 'ppos', 'hfss', 'rtmt', 'sbl', 'residualFrac', 'cropFrac', 'tauu', 'fddtdife', 'ta', 'mrro', 'msftbarot', 'baresoilFrac', 'tos', 'osaltdiff', 'phyn', 'tntrlcs', 'lithk', 'fediss', 'cLitterLut', 'fescav', 'snw', 'o3', 'sftgif', 'cl', 'cProduct', 'vsf', 'physi', 'tas', 'opottempmint', 'fgco2', 'dfe', 'fric', 'opottemppsmadvect', 'osaltpmdiff', 'graz', 'orog', 'siconc', 'chl', 'diftrblo', 'sivol', 'fbddtdip', 'intppdiaz', 'fsfe', 'epc100', 'somint', 'ksat', 'epp100', 'rsus', 'utendogw', 'phos', 'cfc12', 'phyc', 'sisnthick', 'opottemppadvect', 'rldscs', 'tauv', 'fddtalk', 'chldiazos', 'rsuscs', 'thetaoga', 'chlos', 'intpp', 'wap', 'msftmzmpa', 'hfls', 'opottemptend', 'cVegLut', 'deptho', 'areacello', 'rlut', 'siareas', 'clwvi', 'volcello', 'utendnogw', 'diftrelo', 'cod', 'prw', 'epn100', 'siv', 'rlntds', 'ts', 'expn', 'ps', 'mrso', 'evspsbl', 'tntogw', 'tntmp', 'opottemprmadvect', 'opottemppmdiff', 'fbddtdic', 'co2mass', 'po4', 'rlutcs', 'tasmaxCrop', 'zooc', 'osalttend', 'fsn', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
GISS-E2-2-H,"['so', 'siconca', 'tas', 'pr', 'siconc', 'vo', 'uo', 'sos', 'gpp', 'evspsblsoi', 'mrsol', 'ua', 'hur', 'ts', 'ps', 'ta', 'mrro', 'lai', 'tran', 'evspsbl', 'psl', 'evspsblveg', 'tos', 'hus']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
IITM-ESM,"['so', 'cl', 'uas', 'tas', 'prsn', 'tasmax', 'hurs', 'pr', 'mlotst', 'rsutcs', 'vo', 'va', 'uo', 'rsus', 'sfcWind', 'sos', 'rsdt', 'tauv', 'rldscs', 'mrsos', 'tasmin', 'rsdscs', 'zg', 'rlus', 'rsuscs', 'ci', 'rsut', 'ccb', 'clivi', 'wap', 'huss', 'ua', 'thetao', 'hfls', 'rlut', 'hfss', 'clwvi', 'hur', 'tauu', 'ts', 'ps', 'ta', 'mrro', 'evspsbl', 'psl', 'cct', 'tos', 'vas', 'rlutcs', 'rlds', 'clt', 'rsds', 'hus', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CIESM,"['sndmasssnf', 'tasmax', 'mrros', 'prc', 'sisnmass', 'sithick', 'zg', 'rsut', 'huss', 'wo', 'hur', 'evspsblveg', 'lai', 'psl', 'rlds', 'sitimefrac', 'simass', 'rsutcs', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'clivi', 'zos', 'sftof', 'cli', 'clt', 'rsds', 'hus', 'so', 'uas', 'tauuo', 'pr', 'sisnconc', 'hfds', 'tauvo', 'vo', 'va', 'uo', 'sos', 'rsdscs', 'sitemptop', 'clw', 'ua', 'thetao', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'msftbarot', 'tos', 'cl', 'hfbasin', 'tas', 'siconc', 'sivol', 'rsus', 'rldscs', 'tauv', 'sisnthick', 'rsuscs', 'wap', 'hfls', 'rlut', 'areacello', 'deptho', 'clwvi', 'volcello', 'prw', 'siv', 'ts', 'ps', 'mrso', 'rlutcs', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
E3SM-1-1-ECA,"['pfull', 'tsl', 'cVeg', 'cllcalipso', 'rsdt', 'thkcello', 'sisnmass', 'sithick', 'gpp', 'zg', 'rsut', 'msftmz', 'huss', 'phalf', 'masscello', 'wo', 'hur', 'od550aer', 'lai', 'evspsblveg', 'psl', 'rlds', 'pbo', 'areacella', 'sitimefrac', 'soga', 'simass', 'prsn', 'rsutcs', 'fsitherm', 'sfcWind', 'evspsblsoi', 'rlus', 'albisccp', 'cLitter', 'clivi', 'tosga', 'zos', 'tran', 'wfo', 'cli', 'clisccp', 'clt', 'rsds', 'volo', 'hus', 'so', 'sfdsi', 'prveg', 'tauuo', 'pr', 'hfds', 'mlotst', 'tauvo', 'vo', 'va', 'uo', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'clw', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'tos', 'o3', 'cl', 'cProduct', 'tas', 'siconc', 'orog', 'rsus', 'rldscs', 'tauv', 'sisnthick', 'rsuscs', 'thetaoga', 'wap', 'hfls', 'rlut', 'clwvi', 'volcello', 'prw', 'ts', 'ps', 'mrso', 'evspsbl', 'rlutcs', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
TaiESM1,"['tsl', 'tasmax', 'cVeg', 'hurs', 'mrros', 'evs', 'prc', 'thkcello', 'gpp', 'sithick', 'zg', 'rsut', 'huss', 'cSoil', 'hur', 'od550aer', 'lai', 'evspsblveg', 'psl', 'rlds', 'areacella', 'sitimefrac', 'prsn', 'lwp', 'sci', 'rsutcs', 'sfcWind', 'tasmin', 'evspsblsoi', 'rlus', 'cLitter', 'clivi', 'mrsol', 'zos', 'tran', 'cli', 'clt', 'rsds', 'hus', 'so', 'prveg', 'pr', 'sisnconc', 'hfds', 'va', 'vo', 'uo', 'npp', 'mrsos', 'rsdscs', 'clw', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'tauu', 'ta', 'mrro', 'tos', 'snw', 'cl', 'tas', 'siconc', 'orog', 'sivol', 'rsus', 'tauv', 'sisnthick', 'rsuscs', 'wap', 'hfls', 'rlut', 'areacello', 'clwvi', 'prw', 'ts', 'ps', 'mrso', 'evspsbl', 'cct', 'co2mass', 'rlutcs', 'rsdt']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
AWI-ESM-1-1-LR,"['tsl', 'vegFrac', 'tasmax', 'cVeg', 'hurs', 'evs', 'rsdt', 'gpp', 'sithick', 'sisnmass', 'fracLut', 'zg', 'siarean', 'rsut', 'huss', 'cSoil', 'sfcWindmax', 'wo', 'ta850', 'hur', 'od550aer', 'sivols', 'lai', 'psl', 'tntrs', 'rsdo', 'rlds', 'grassFrac', 'pbo', 'areacella', 'sitimefrac', 'prsn', 'hursmax', 'tntrl', 'rsutcs', 'fsitherm', 'sfcWind', 'siu', 'tasmin', 'siextentn', 'sispeed', 'rlus', 'cLitter', 'clivi', 'mrsol', 'tosga', 'rootd', 'zos', 'tran', 'wfo', 'vas', 'cli', 'clt', 'rsds', 'volo', 'hus', 'mrsofc', 'so', 'sivoln', 'siconca', 'uas', 'tntscp', 'tauuo', 'pr', 'sisnconc', 'hfds', 'cSoilLut', 'mlotst', 'tntc', 'treeFrac', 'tauvo', 'vo', 'va', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'clw', 'shrubFrac', 'sftlf', 'ua', 'thetao', 'hfss', 'residualFrac', 'cropFrac', 'tauu', 'ta', 'mrro', 'baresoilFrac', 'tos', 'tdps', 'cLitterLut', 'snw', 'o3', 'sftgif', 'cl', 'tas', 'opottempmint', 'siconc', 'orog', 'sivol', 'somint', 'rsus', 'tauv', 'rldscs', 'sisnthick', 'rsuscs', 'thetaoga', 'hursmin', 'wap', 'hfls', 'opottemptend', 'cVegLut', 'rlut', 'siareas', 'clwvi', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'tntmp', 'co2mass', 'rlutcs', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
EC-Earth3-Veg-LR,"['sndmasssnf', 'wmo', 'vegFrac', 'tasmax', 'hurs', 'cVeg', 'bigthetaoga', 'rsdt', 'thkcello', 'sisnmass', 'sithick', 'gpp', 'zg', 'rsut', 'huss', 'cSoil', 'masscello', 'sfcWindmax', 'zostoga', 'wo', 'hur', 'ta850', 'evspsblveg', 'lai', 'psl', 'basin', 'grassFrac', 'areacella', 'sitimefrac', 'simass', 'soga', 'prsn', 'hursmax', 'rsutcs', 'fsitherm', 'sfcWind', 'siu', 'tasmin', 'evspsblsoi', 'sispeed', 'rlus', 'cLitter', 'clivi', 'mrsol', 'tosga', 'zos', 'tran', 'wfo', 'vas', 'sftof', 'clt', 'rsds', 'fracInLut', 'hus', 'so', 'siconca', 'uas', 'sfdsi', 'tauuo', 'pr', 'hfds', 'mlotst', 'treeFrac', 'tauvo', 'va', 'vo', 'uo', 'npp', 'sosga', 'sos', 'mrsos', 'rsdscs', 'sitemptop', 'umo', 'shrubFrac', 'sftlf', 'ua', 'thetao', 'hfss', 'rtmt', 'cropFrac', 'tauu', 'ta', 'mrro', 'baresoilFrac', 'tos', 'vmo', 'snw', 'cProduct', 'hfbasin', 'tas', 'siconc', 'sivol', 'tauv', 'rldscs', 'sisnthick', 'hfgeou', 'thetaoga', 'hursmin', 'wap', 'hfls', 'rlut', 'deptho', 'areacello', 'clwvi', 'prw', 'siv', 'ts', 'ps', 'fracOutLut', 'mrso', 'evspsbl', 'rlutcs', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
CMCC-ESM2,"['sndmasssnf', 'wmo', 'expc', 'sftgrf', 'tasmax', 'phydiat', 'cVeg', 'hurs', 'calc', 'mrros', 'chldiat', 'areacellr', 'expsi', 'rsdt', 'gpp', 'sisnmass', 'no3', 'sithick', 'co3', 'fracLut', 'zg', 'cProductLut', 'rsut', 'huss', 'phymisc', 'dissic', 'cSoil', 'masscello', 'sfcWindmax', 'zostoga', 'pop', 'wo', 'dissoc', 'hur', 'si', 'evspsblveg', 'lai', 'detoc', 'psl', 'basin', 'pon', 'rlds', 'areacella', 'sitimefrac', 'soga', 'simass', 'prsn', 'hursmax', 'sandfrac', 'slthick', 'fsitherm', 'sfcWind', 'phyp', 'siu', 'tasmin', 'zmicro', 'evspsblsoi', 'sispeed', 'rlus', 'dpco2', 'cLitter', 'clivi', 'mrsol', 'tosga', 'expcalc', 'zos', 'tran', 'talk', 'phyfe', 'vsfsit', 'wfo', 'vas', 'cli', 'clt', 'rsds', 'hus', 'so', 'uas', 'tauuo', 'pr', 'sisnconc', 'hfds', 'cSoilLut', 'ph', 'mlotst', 'nh4', 'tauvo', 'va', 'vo', 'uo', 'npp', 'zooc', 'sosga', 'sos', 'mrsos', 'sitemptop', 'clw', 'umo', 'zmeso', 'sftlf', 'ua', 'thetao', 'hfss', 'tauu', 'ta', 'mrro', 'tos', 'phyn', 'cLitterLut', 'vmo', 'sftgif', 'cl', 'cProduct', 'hfbasin', 'physi', 'tas', 'fgco2', 'dfe', 'siconc', 'o2', 'orog', 'chl', 'sivol', 'ksat', 'rsus', 'bacc', 'tauv', 'phyc', 'sisnthick', 'chlmisc', 'hfgeou', 'thetaoga', 'hursmin', 'intpp', 'wap', 'hfls', 'cVegLut', 'rlut', 'deptho', 'areacello', 'clwvi', 'volcello', 'prw', 'siv', 'ts', 'ps', 'mrso', 'evspsbl', 'po4', 'clayfrac', 'prc']",aws_cmip6,"sources:
  aws_cmip6:
    args:
      obj: https://cmip6-pds.s3.amazonaws.com/pangeo-cmip6.json
    description: ''
    driver: intake_esm.core.esm_datastore
    metadata: {}
"
